Model,Pearson,MOA
Shuffled Vanilla,0.9638343845384316,DNA synthesis inhibitor|microtubule inhibitor
Shuffled Vanilla,0.96466467557411,DNA synthesis inhibitor|microtubule inhibitor
Shuffled Vanilla,0.9700435422719662,DNA synthesis inhibitor|microtubule inhibitor
Shuffled Vanilla,0.965467047920486,DNA synthesis inhibitor|microtubule inhibitor
Shuffled Vanilla,0.9578123003370668,DNA synthesis inhibitor|microtubule inhibitor
Shuffled Vanilla,0.9609066484584444,DNA synthesis inhibitor|microtubule inhibitor
Shuffled Vanilla,0.9639619778879396,DNA synthesis inhibitor|microtubule inhibitor
Shuffled Vanilla,0.9651031395526344,DNA synthesis inhibitor|microtubule inhibitor
Shuffled Vanilla,0.9615866291008272,DNA synthesis inhibitor|microtubule inhibitor
Shuffled Vanilla,0.9612660232397816,DNA synthesis inhibitor|microtubule inhibitor
Shuffled Vanilla,0.9313837255590848,potassium channel blocker|sodium channel blocker
Shuffled Vanilla,0.952632441345221,potassium channel blocker|sodium channel blocker
Shuffled Vanilla,0.91556571065296,potassium channel blocker|sodium channel blocker
Shuffled Vanilla,0.9397915779923331,potassium channel blocker|sodium channel blocker
Shuffled Vanilla,0.9163730708457716,potassium channel blocker|sodium channel blocker
Shuffled Vanilla,0.9048818732212346,potassium channel blocker|sodium channel blocker
Shuffled Vanilla,0.9265292243062948,potassium channel blocker|sodium channel blocker
Shuffled Vanilla,0.926861220623076,potassium channel blocker|sodium channel blocker
Shuffled Vanilla,0.9420050799702884,potassium channel blocker|sodium channel blocker
Shuffled Vanilla,0.9157530003749186,potassium channel blocker|sodium channel blocker
Shuffled Vanilla,0.2873013311094753,SRC inhibitor|tubulin polymerization inhibitor
Shuffled Vanilla,0.318601676649146,SRC inhibitor|tubulin polymerization inhibitor
Shuffled Vanilla,0.3484507528372972,SRC inhibitor|tubulin polymerization inhibitor
Shuffled Vanilla,0.4652395854324944,SRC inhibitor|tubulin polymerization inhibitor
Shuffled Vanilla,0.4193888708118036,SRC inhibitor|tubulin polymerization inhibitor
Shuffled Vanilla,0.3151316221967983,SRC inhibitor|tubulin polymerization inhibitor
Shuffled Vanilla,0.3172098297892077,SRC inhibitor|tubulin polymerization inhibitor
Shuffled Vanilla,0.3315135029250728,SRC inhibitor|tubulin polymerization inhibitor
Shuffled Vanilla,0.2905837547589833,SRC inhibitor|tubulin polymerization inhibitor
Shuffled Vanilla,0.3411030618188028,SRC inhibitor|tubulin polymerization inhibitor
Shuffled Vanilla,0.9841105767464448,adrenergic receptor agonist|imidazoline receptor agonist
Shuffled Vanilla,0.9785942904575768,adrenergic receptor agonist|imidazoline receptor agonist
Shuffled Vanilla,0.98591877308297,adrenergic receptor agonist|imidazoline receptor agonist
Shuffled Vanilla,0.9784469601034996,adrenergic receptor agonist|imidazoline receptor agonist
Shuffled Vanilla,0.9836864624491034,adrenergic receptor agonist|imidazoline receptor agonist
Shuffled Vanilla,0.976494016922222,adrenergic receptor agonist|imidazoline receptor agonist
Shuffled Vanilla,0.9839988686554122,adrenergic receptor agonist|imidazoline receptor agonist
Shuffled Vanilla,0.9779252168740952,adrenergic receptor agonist|imidazoline receptor agonist
Shuffled Vanilla,0.9782040107924004,adrenergic receptor agonist|imidazoline receptor agonist
Shuffled Vanilla,0.9841212912530746,adrenergic receptor agonist|imidazoline receptor agonist
Shuffled Vanilla,0.9820041957093052,SRC inhibitor|VEGFR inhibitor
Shuffled Vanilla,0.9731358704386198,SRC inhibitor|VEGFR inhibitor
Shuffled Vanilla,0.9509612289135796,SRC inhibitor|VEGFR inhibitor
Shuffled Vanilla,0.8300211717774834,SRC inhibitor|VEGFR inhibitor
Shuffled Vanilla,0.935724438468952,SRC inhibitor|VEGFR inhibitor
Shuffled Vanilla,0.9406945421414644,SRC inhibitor|VEGFR inhibitor
Shuffled Vanilla,0.9626941257969756,SRC inhibitor|VEGFR inhibitor
Shuffled Vanilla,0.9654469921566712,SRC inhibitor|VEGFR inhibitor
Shuffled Vanilla,0.9805747914210636,SRC inhibitor|VEGFR inhibitor
Shuffled Vanilla,0.9459971087742252,SRC inhibitor|VEGFR inhibitor
Shuffled Vanilla,0.9539734695823804,acetylcholinesterase inhibitor|monoamine oxidase inhibitor
Shuffled Vanilla,0.938523712160512,acetylcholinesterase inhibitor|monoamine oxidase inhibitor
Shuffled Vanilla,0.9243219396398172,acetylcholinesterase inhibitor|monoamine oxidase inhibitor
Shuffled Vanilla,0.9331937521568984,acetylcholinesterase inhibitor|monoamine oxidase inhibitor
Shuffled Vanilla,0.9634645251453924,acetylcholinesterase inhibitor|monoamine oxidase inhibitor
Shuffled Vanilla,0.9477947983265568,acetylcholinesterase inhibitor|monoamine oxidase inhibitor
Shuffled Vanilla,0.9713988983598986,acetylcholinesterase inhibitor|monoamine oxidase inhibitor
Shuffled Vanilla,0.957912123432742,acetylcholinesterase inhibitor|monoamine oxidase inhibitor
Shuffled Vanilla,0.9664573323177384,acetylcholinesterase inhibitor|monoamine oxidase inhibitor
Shuffled Vanilla,0.9363132549502272,acetylcholinesterase inhibitor|monoamine oxidase inhibitor
Shuffled Vanilla,0.961223695139425,cyclooxygenase inhibitor|NFkB pathway inhibitor
Shuffled Vanilla,0.963882582363688,cyclooxygenase inhibitor|NFkB pathway inhibitor
Shuffled Vanilla,0.959768470983711,cyclooxygenase inhibitor|NFkB pathway inhibitor
Shuffled Vanilla,0.9631805144428456,cyclooxygenase inhibitor|NFkB pathway inhibitor
Shuffled Vanilla,0.9723593110643324,cyclooxygenase inhibitor|NFkB pathway inhibitor
Shuffled Vanilla,0.9634621725629906,cyclooxygenase inhibitor|NFkB pathway inhibitor
Shuffled Vanilla,0.9670978116858314,cyclooxygenase inhibitor|NFkB pathway inhibitor
Shuffled Vanilla,0.9574443212028578,cyclooxygenase inhibitor|NFkB pathway inhibitor
Shuffled Vanilla,0.968498085072472,cyclooxygenase inhibitor|NFkB pathway inhibitor
Shuffled Vanilla,0.9669081553933624,cyclooxygenase inhibitor|NFkB pathway inhibitor
Beta,0.7127930614938234,NFkB pathway inhibitor|proteasome inhibitor
Beta,0.9929342578100137,dopamine receptor antagonist|serotonin receptor antagonist
Beta,0.9938218370213612,cyclooxygenase inhibitor|prostanoid receptor antagonist
Beta,0.9455849615275632,mTOR inhibitor|PI3K inhibitor
Beta,0.9873471362343188,insulin sensitizer|PPAR receptor agonist
Beta,0.976733246793647,FGFR inhibitor|VEGFR inhibitor
Beta,0.9771670945647984,estrogen receptor antagonist|selective estrogen receptor modulator (SERM)
Beta,0.988541613963545,serotonin receptor agonist|serotonin receptor antagonist
Beta,0.5637392168094186,dehydrogenase inhibitor|inositol monophosphatase inhibitor
Beta,0.9875522603096222,PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor
Beta,0.9759016710384428,11-beta hydroxysteroid dehydrogenase inhibitor|FXR agonist
Beta,0.9757960768626052,angiogenesis inhibitor|tumor necrosis factor production inhibitor
Beta,0.9298600601090136,norepinephrine reputake inhibitor|tricyclic antidepressant
Beta,0.9864419028944256,GABA receptor antagonist|GABA receptor modulator
Beta,0.978497437518557,sodium channel blocker|T-type calcium channel blocker
Beta,0.9705072143278268,DNA directed DNA polymerase inhibitor|DNA synthesis inhibitor
Beta,0.9826899360787668,calcium sensitizer|phosphodiesterase inhibitor
Beta,0.8539217720512505,microtubule inhibitor|tubulin polymerization inhibitor
Beta,0.6592780114082801,DNA alkylating agent|DNA synthesis inhibitor
Beta,0.9955690930294112,cholesterol inhibitor|lipase clearing factor inhibitor
Beta,0.8994480523222245,thromboxane receptor antagonist|thromboxane synthase inhibitor
Beta,0.967875867751391,cytochrome P450 inhibitor|protein synthesis inhibitor
Beta,0.980290872824652,phosphodiesterase inhibitor|sodium channel blocker
Beta,0.9137483414655182,AKT inhibitor|mTOR inhibitor
Beta,0.7130633141932063,DNA directed DNA polymerase inhibitor|thymidylate synthase inhibitor
Beta,0.996364285659584,adrenergic receptor antagonist|serotonin receptor antagonist
Beta,0.924866918689818,hedgehog pathway inhibitor|smoothened receptor antagonist
Beta,0.9449983682456914,bacterial 30S ribosomal subunit inhibitor|bacterial 50S ribosomal subunit inhibitor
Beta,0.9932215420897614,acetylcholine receptor agonist|benzodiazepine receptor agonist
Beta,0.9868455117449252,opioid receptor agonist|opioid receptor antagonist
Beta,0.9700617475394936,melatonin receptor agonist|serotonin receptor antagonist
Beta,0.9852816333349804,dopamine receptor agonist|serotonin receptor antagonist
Beta,0.9413269599639672,DNA synthesis inhibitor|thymidylate synthase inhibitor
Beta,0.9861525619417212,histamine receptor agonist|histamine receptor antagonist
Beta,0.891184222656014,RAF inhibitor|VEGFR inhibitor
Beta,0.6442575198738691,DNA directed DNA polymerase inhibitor|nucleoside reverse transcriptase inhibitor
Beta,0.9788470776650836,melatonin receptor agonist|nitric oxide synthase inhibitor
Beta,0.8951911543421089,histamine receptor antagonist|platelet activating factor receptor antagonist
Beta,0.9627764432669343,estrogen receptor antagonist|progesterone receptor agonist
Beta,0.938438551368175,serotonin receptor antagonist|sodium channel blocker
Beta,0.9687279773061778,acetylcholinesterase inhibitor|microtubule inhibitor
Beta,0.988774954548988,benzodiazepine receptor agonist|GABA benzodiazepine site receptor partial agonist
Beta,0.9286736065607144,EGFR inhibitor|protein tyrosine kinase inhibitor
Beta,0.991947579436106,leukotriene receptor antagonist|lipoxygenase inhibitor
Beta,0.8707630267757058,apoptosis stimulant|ribonucleotide reductase inhibitor
Beta,0.968787218045038,norepinephrine reuptake inhibitor|serotoninânorepinephrine reuptake inhibitor (SNRI)
Beta,0.8766642004167206,DNA inhibitor|topoisomerase inhibitor
Beta,0.9688113016345136,cyclooxygenase inhibitor|opioid receptor agonist
Beta,0.888687975626788,dihydroorotate dehydrogenase inhibitor|PDGFR tyrosine kinase receptor inhibitor
Beta,0.8698948976859593,antiviral|RNA synthesis inhibitor
Beta,0.963585617855901,cyclooxygenase inhibitor|lipoxygenase inhibitor
Beta,0.8649190701739744,glucocorticoid receptor agonist|immunosuppressant
Beta,0.9784265954346388,adenosine reuptake inhibitor|phosphodiesterase inhibitor
Beta,0.9756190324307482,cyclooxygenase inhibitor|PPAR receptor agonist
Beta,0.8982268067164296,aromatase inhibitor|TRPV antagonist
Beta,0.9720454215434412,adrenergic receptor antagonist|glutamate receptor antagonist
Beta,0.6088540593776217,RNA synthesis inhibitor|topoisomerase inhibitor
Beta,0.989225108554672,adrenergic receptor antagonist|calcium channel blocker
Beta,0.7367398289779791,Aurora kinase inhibitor|JAK inhibitor
Beta,0.9939976893528184,leukotriene synthesis inhibitor|lipoxygenase inhibitor
Beta,0.9141205302054416,EGFR inhibitor|VEGFR inhibitor
Beta,0.9858682485612164,dopamine receptor antagonist|serotonin receptor agonist
Beta,0.9826231193219324,glutamate receptor antagonist|sigma receptor agonist
Beta,0.9830320099888168,acetylcholinesterase inhibitor|cholinesterase inhibitor
Beta,0.992473257273098,interferon inducer|toll-like receptor agonist
Beta,0.9860313713334918,HCV inhibitor|protease inhibitor
Beta,0.9598844119059886,cyclooxygenase inhibitor|platelet aggregation inhibitor
Beta,0.9793633395366724,leukotriene receptor antagonist|phosphodiesterase inhibitor
Beta,0.7200805929305122,CDK inhibitor|glycogen synthase kinase inhibitor
Beta,0.9447566079379308,ATP channel blocker|insulin secretagogue
Beta,0.97769068902617,adenosine receptor antagonist|phosphodiesterase inhibitor
Beta,0.9934625290274968,platelet aggregation inhibitor|structural glycoprotein antagonist
Beta,0.9464006975058326,norepinephrine reputake inhibitor|serotonin reuptake inhibitor
Beta,0.9346524709745382,apoptosis stimulant|NFkB pathway inhibitor
Beta,0.9842309011837248,benzodiazepine receptor agonist|HDAC inhibitor
Beta,0.993017948474483,adrenergic receptor agonist|serotonin receptor agonist
Beta,0.977565605752462,antimalarial agent|DNA inhibitor
Beta,0.9278375075258484,DNA synthesis inhibitor|microtubule inhibitor
Beta,0.8872491793032038,potassium channel blocker|sodium channel blocker
Beta,0.6294396103279868,SRC inhibitor|tubulin polymerization inhibitor
Beta,0.9682706961174572,adrenergic receptor agonist|imidazoline receptor agonist
Beta,0.9589914327295688,SRC inhibitor|VEGFR inhibitor
Beta,0.9826751348399984,acetylcholinesterase inhibitor|monoamine oxidase inhibitor
Beta,0.9583539030320724,cyclooxygenase inhibitor|NFkB pathway inhibitor
Shuffled Beta,0.0662706465359853,NFkB pathway inhibitor|proteasome inhibitor
Shuffled Beta,0.0517293067613499,NFkB pathway inhibitor|proteasome inhibitor
Shuffled Beta,0.0522560300741233,NFkB pathway inhibitor|proteasome inhibitor
Shuffled Beta,0.0523786214326199,NFkB pathway inhibitor|proteasome inhibitor
Shuffled Beta,0.0585774457361751,NFkB pathway inhibitor|proteasome inhibitor
Shuffled Beta,0.059752469438194,NFkB pathway inhibitor|proteasome inhibitor
Shuffled Beta,0.0708509375117777,NFkB pathway inhibitor|proteasome inhibitor
Shuffled Beta,0.049180522546848,NFkB pathway inhibitor|proteasome inhibitor
Shuffled Beta,0.0469895281996858,NFkB pathway inhibitor|proteasome inhibitor
Shuffled Beta,0.0581723228097907,NFkB pathway inhibitor|proteasome inhibitor
Shuffled Beta,0.9953183521863777,dopamine receptor antagonist|serotonin receptor antagonist
Shuffled Beta,0.9931694899228682,dopamine receptor antagonist|serotonin receptor antagonist
Shuffled Beta,0.9957040436963338,dopamine receptor antagonist|serotonin receptor antagonist
Shuffled Beta,0.9931403430455916,dopamine receptor antagonist|serotonin receptor antagonist
Shuffled Beta,0.9938290371189898,dopamine receptor antagonist|serotonin receptor antagonist
Shuffled Beta,0.99340160375637,dopamine receptor antagonist|serotonin receptor antagonist
Shuffled Beta,0.9944205454141496,dopamine receptor antagonist|serotonin receptor antagonist
Shuffled Beta,0.9933276457876462,dopamine receptor antagonist|serotonin receptor antagonist
Shuffled Beta,0.992996565601716,dopamine receptor antagonist|serotonin receptor antagonist
Shuffled Beta,0.9938755467942934,dopamine receptor antagonist|serotonin receptor antagonist
Shuffled Beta,0.9970916780968864,cyclooxygenase inhibitor|prostanoid receptor antagonist
Shuffled Beta,0.9976186021154796,cyclooxygenase inhibitor|prostanoid receptor antagonist
Shuffled Beta,0.9954097771134476,cyclooxygenase inhibitor|prostanoid receptor antagonist
Shuffled Beta,0.9943446891008432,cyclooxygenase inhibitor|prostanoid receptor antagonist
Shuffled Beta,0.9922950494826482,cyclooxygenase inhibitor|prostanoid receptor antagonist
Shuffled Beta,0.9959396229470732,cyclooxygenase inhibitor|prostanoid receptor antagonist
Shuffled Beta,0.9957212615233664,cyclooxygenase inhibitor|prostanoid receptor antagonist
Shuffled Beta,0.9965815876813332,cyclooxygenase inhibitor|prostanoid receptor antagonist
Shuffled Beta,0.997351165749981,cyclooxygenase inhibitor|prostanoid receptor antagonist
Shuffled Beta,0.9957614224491624,cyclooxygenase inhibitor|prostanoid receptor antagonist
Shuffled Beta,0.7652643868160871,mTOR inhibitor|PI3K inhibitor
Shuffled Beta,0.7530822211088498,mTOR inhibitor|PI3K inhibitor
Shuffled Beta,0.7732818246186042,mTOR inhibitor|PI3K inhibitor
Shuffled Beta,0.7463850564794294,mTOR inhibitor|PI3K inhibitor
Shuffled Beta,0.764187540828782,mTOR inhibitor|PI3K inhibitor
Shuffled Beta,0.7639330809933846,mTOR inhibitor|PI3K inhibitor
Shuffled Beta,0.7719109210736127,mTOR inhibitor|PI3K inhibitor
Shuffled Beta,0.7475997011644381,mTOR inhibitor|PI3K inhibitor
Shuffled Beta,0.7673042197439089,mTOR inhibitor|PI3K inhibitor
Shuffled Beta,0.7603179645412176,mTOR inhibitor|PI3K inhibitor
Shuffled Beta,0.9915422955542904,insulin sensitizer|PPAR receptor agonist
Shuffled Beta,0.9829881773528408,insulin sensitizer|PPAR receptor agonist
Shuffled Beta,0.989355661923146,insulin sensitizer|PPAR receptor agonist
Shuffled Beta,0.9789281280347488,insulin sensitizer|PPAR receptor agonist
Shuffled Beta,0.9909567395946148,insulin sensitizer|PPAR receptor agonist
Shuffled Beta,0.9914256367387816,insulin sensitizer|PPAR receptor agonist
Shuffled Beta,0.9915501010504958,insulin sensitizer|PPAR receptor agonist
Shuffled Beta,0.988959887303093,insulin sensitizer|PPAR receptor agonist
Shuffled Beta,0.9897265112074232,insulin sensitizer|PPAR receptor agonist
Shuffled Beta,0.9899638289143136,insulin sensitizer|PPAR receptor agonist
Shuffled Beta,0.9890966222232156,FGFR inhibitor|VEGFR inhibitor
Shuffled Beta,0.99272286484575,FGFR inhibitor|VEGFR inhibitor
Shuffled Beta,0.9921720511212512,FGFR inhibitor|VEGFR inhibitor
Shuffled Beta,0.9849036559029788,FGFR inhibitor|VEGFR inhibitor
Shuffled Beta,0.9937585296729824,FGFR inhibitor|VEGFR inhibitor
Shuffled Beta,0.9910174354841568,FGFR inhibitor|VEGFR inhibitor
Shuffled Beta,0.992468657648798,FGFR inhibitor|VEGFR inhibitor
Shuffled Beta,0.9944564307039772,FGFR inhibitor|VEGFR inhibitor
Shuffled Beta,0.9933177085746464,FGFR inhibitor|VEGFR inhibitor
Shuffled Beta,0.9846246241958598,FGFR inhibitor|VEGFR inhibitor
Shuffled Beta,0.9852780249712,estrogen receptor antagonist|selective estrogen receptor modulator (SERM)
Shuffled Beta,0.9798144165907744,estrogen receptor antagonist|selective estrogen receptor modulator (SERM)
Shuffled Beta,0.9403369386025268,estrogen receptor antagonist|selective estrogen receptor modulator (SERM)
Shuffled Beta,0.951832464561335,estrogen receptor antagonist|selective estrogen receptor modulator (SERM)
Shuffled Beta,0.9212265923139578,estrogen receptor antagonist|selective estrogen receptor modulator (SERM)
Shuffled Beta,0.9745939075005376,estrogen receptor antagonist|selective estrogen receptor modulator (SERM)
Shuffled Beta,0.9692488512885308,estrogen receptor antagonist|selective estrogen receptor modulator (SERM)
